"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"716292","0.4127841666666667","120","{""wifi"": 3}","wifi","3.0","Para mi no fue ningún problema, lo que no nos gustó fue que no encontramos ni jabón ni shampoo y le llamé para decirle  y me respondió que ella arrendaba un piso simplemente, que no estaba obligada de darnos el jabón y esas cosas, sólo el papel higiénico, hasta que le recordé que ella misma indico e","{""wifi"": ""Para mi no fue ning\u00fan problema, lo que no nos gust\u00f3 fue que no encontramos ni jab\u00f3n ni shampoo y le llam\u00e9 para decirle  y me respondi\u00f3 que ella arrendaba un piso simplemente, que no estaba obligada de darnos el jab\u00f3n y esas cosas, s\u00f3lo el papel higi\u00e9nico, hasta que le record\u00e9 que ella misma indico e""}"
"726951","0.2904333333333333","3","","","","",""
"727588","-0.00025757575757575274","33","{""cleanliness"": 1, ""maintenance"": 2}","maintenance","2.0","We also had troubles with the shower doors, but Irma did attempt to have this fixed, unfortunately to no avail.","{""cleanliness"": ""The bathroom was also a little less than clean\u2014there was mold accumulating in the shower on the bottom."", ""maintenance"": ""We also had troubles with the shower doors, but Irma did attempt to have this fixed, unfortunately to no avail.""}"
"730502","0.46138454545454544","110","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","sofa had no support and dirty with whatever .","{""cleanliness"": ""sofa had no support and dirty with whatever ."", ""maintenance"": ""shower head not attached so could not use but most importantly first person who showered got little warm water rest no warmwater  dishwasher smelled awful""}"
"733365","0.5292798319327731","119","","","","",""
"747873","0.5015787439613527","414","{""wifi"": 3, ""accuracy"": 1}","wifi","3.0","le Wifi est performant.","{""wifi"": ""le Wifi est performant."", ""accuracy"": ""Apparemment conforme aux photos.""}"
"748627","0.532687037037037","54","","","","",""
"748854","0.3652339622641509","212","{""cleanliness"": 1, ""maintenance"": 1, ""communication"": 1, ""comfort"": 2}","comfort","2.0","Third, the mattress is old and deformed.","{""cleanliness"": ""The room where I slept in, was much smaller, and in front of the window was a wall, so that it was almost always DARK and no daylight could enter; it was next to the kitchen, you could smell every smell from the kitchen and hear all conversations."", ""maintenance"": ""Die Unterkunft liegt zentral , sehr nah an der Metro Embajadores, in Spaziern\u00e4he des s\u00fcdlichen Endes des sonnt\u00e4glichen Rastro, in einem typisch spanischen Wohnblock und in solider Wohngegend."", ""communication"": ""I can\u2019t speak Spanish and to treat a guest in such way is unprofessional and rude!"", ""comfort"": ""Third, the mattress is old and deformed.""}"
"750251","0.0","1","","","","",""
"750257","0.5565833333333333","24","{""accuracy"": 1}","accuracy","1.0","L'appartement était très propre et correspondait parfaitement aux photos et à la description.","{""accuracy"": ""L'appartement \u00e9tait tr\u00e8s propre et correspondait parfaitement aux photos et \u00e0 la description.""}"
"751527","0.6399184466019419","103","","","","",""
"751530","0.5039625401929261","622","{""wifi"": 1, ""accuracy"": 2, ""maintenance"": 1}","accuracy","2.0","L'appartement est parfait, très propre, très fonctionnel et fidèles aux photos.","{""wifi"": ""Es limpio y tiene todo lo que un reci\u00e9n llegado a Madrid puede necesitar: planos, n\u00fameros de tel\u00e9fono de distintos servicios, WiFi, ropa de cama, tranquilidad, etc."", ""accuracy"": ""L'appartement est parfait, tr\u00e8s propre, tr\u00e8s fonctionnel et fid\u00e8les aux photos."", ""maintenance"": ""Nice host, nice location but Double bed is just single bed size and shower water pressure is really weak.""}"
"752424","0.5306405172413793","116","{""accuracy"": 1, ""comfort"": 1}","accuracy","1.0","Un appartement impeccable, bien situé et conforme aux photos!","{""accuracy"": ""Un appartement impeccable, bien situ\u00e9 et conforme aux photos!"", ""comfort"": ""I imagine it would get hot in summer as there is no air conditioning.""}"
"754678","0.574565296803653","438","{""wifi"": 2, ""accuracy"": 1}","wifi","2.0","appartement très clair, dans une rue vivante et piétonnière, avec tous commerces   chambres avec de bons matelas ,pas de bruits car donnent sur l'arrière  nous étions 8 adultes nous ne nous sommes pas gênés un instant  bonne connexion internet  eau potable au robinet  A recommander","{""wifi"": ""appartement tr\u00e8s clair, dans une rue vivante et pi\u00e9tonni\u00e8re, avec tous commerces   chambres avec de bons matelas ,pas de bruits car donnent sur l'arri\u00e8re  nous \u00e9tions 8 adultes nous ne nous sommes pas g\u00ean\u00e9s un instant  bonne connexion internet  eau potable au robinet  A recommander"", ""accuracy"": ""rien nous a manqu\u00e9, tout \u00e9tait conforme aux photos, la cuisine compl\u00e8te avec beaucoup de verres,d' assiettes,et de couverts...parfait!!!""}"
"755587","0.5815844559585492","579","","","","",""
"758670","0.2683645161290323","31","{""cleanliness"": 1, ""accuracy"": 1}","cleanliness","1.0","The kitchen is dirty.","{""cleanliness"": ""The kitchen is dirty."", ""accuracy"": ""The photos on Airbnb do not show the exact conditions of the room and the house.""}"
"760482","0.4646330275229358","109","{""noise"": 1, ""maintenance"": 1}","noise","1.0","The apartment was very noisy because of some construction work going on and we were never warned about this problem until we arrived.","{""noise"": ""The apartment was very noisy because of some construction work going on and we were never warned about this problem until we arrived."", ""maintenance"": ""Furthermore, the TV was not working properly for the first couple of days.""}"
"761159","0.563948489425982","662","","","","",""
"763214","0.27386666666666665","255","{""communication"": 1, ""accuracy"": 1}","communication","1.0","Maria und ihr Bruder Raúl sind sehr nette Gastgeber, die sehr um das Wohl ihrer Gäste bemüht sind.","{""communication"": ""Maria und ihr Bruder Ra\u00fal sind sehr nette Gastgeber, die sehr um das Wohl ihrer G\u00e4ste bem\u00fcht sind."", ""accuracy"": ""Les photos sont tout \u00e0 fait conformes \u00e0 l'annonce.""}"
"772646","0.4403694189602446","327","{""accuracy"": 1, ""wifi"": 1}","accuracy","1.0","Il était très agréable, les photos sont bien représentatives.","{""accuracy"": ""Il \u00e9tait tr\u00e8s agr\u00e9able, les photos sont bien repr\u00e9sentatives."", ""wifi"": ""Sin dal primo momento Jos\u00e9,  che parla e scrive un ottimo italiano, \u00e8 stato molto reattivo alle mie richieste di altre lenzuola come anche per l'istallazione del wifi e per fornire informazioni pratiche della zona ,fornendo anche contatti con tassisti di fiducia risultati molto corretti.""}"
"780397","0.43548636363636367","22","","","","",""
"780743","0.17083030303030305","33","{""maintenance"": 2, ""cleanliness"": 1}","maintenance","2.0","Dont forget to bring you own toilet paper","{""maintenance"": ""Dont forget to bring you own toilet paper"", ""cleanliness"": ""Messy and seems quite dirty!""}"
"793618","0.6216346456692913","508","{""noise"": 2, ""comfort"": 3, ""maintenance"": 3, ""accuracy"": 3, ""cleanliness"": 1}","comfort","3.0","The rest of the mattresses were thin and on the floor which it made difficult to sleep.","{""noise"": ""-the neighbour is very sensitive to noise after 9pm."", ""comfort"": ""The rest of the mattresses were thin and on the floor which it made difficult to sleep."", ""maintenance"": ""There has been a recent management change and the upkeep of basic amenities has taken a hit -- no soap at sinks; no body wash in bathrooms as described; toilet paper missing from WC and had to be retrieved from others; fireplace is off limits though noted as an amenity; lack of care of drains so sho"", ""accuracy"": ""That being said, we were led astray by the photos thinking we would have some street views-- the balconies are facing an interior courtyard with no views but into your neighbors apartment windows."", ""cleanliness"": ""The unit looked pristine in photos but was dirty, filthy floors, worn furniture (Stains), and heated floors we couldn\u2019t turn off made it uncomfortable.""}"
"797030","0.42154901408450707","355","{""wifi"": 4, ""accuracy"": 1}","wifi","4.0","Métro et commerces proches et pratiques, terrasse agréable, équipement fonctionnel et de bonne qualité, Wifi efficace...","{""wifi"": ""M\u00e9tro et commerces proches et pratiques, terrasse agr\u00e9able, \u00e9quipement fonctionnel et de bonne qualit\u00e9, Wifi efficace..."", ""accuracy"": ""Les photos ne mentent pas du tout l'appartement est tres confortable et agr\u00e9able.""}"
"804681","0.1531","1","","","","",""
"814870","0.3215808333333333","240","","","","",""
"817184","0.376367027027027","370","{""cleanliness"": 3, ""comfort"": 2, ""maintenance"": 1}","cleanliness","3.0","Not to mention it smells terribly, pretty sure I got sick from it.","{""cleanliness"": ""Not to mention it smells terribly, pretty sure I got sick from it."", ""comfort"": ""Secondly,I didn\u2019t know there is no Ac before i checked in.later,i reconfirmed that there was no Ac written on Airbnb,so I took some responsibilities.however,when I was unable to check in because it was too hot and told the house owner that I need to checkout in advance and refund part of the room fe"", ""maintenance"": ""In addition, second bed on top, very uncomfortable and dangerous getting up and down, stinky,  and dirty sheets, shower very  tiny and uncomfortable as well.""}"
"817848","0.5558695035460993","282","{""wifi"": 2}","wifi","2.0","En algún momento tuve necesidad de conectar el wifi, y han acudido de inmediato para ayudar.","{""wifi"": ""En alg\u00fan momento tuve necesidad de conectar el wifi, y han acudido de inmediato para ayudar.""}"
"819738","0.4104597826086957","92","{""maintenance"": 1, ""comfort"": 1}","maintenance","1.0","The place is as described but when we stayed there the AC was broken, and there were no fans.","{""maintenance"": ""The place is as described but when we stayed there the AC was broken, and there were no fans."", ""comfort"": ""Both windows open up to small areas facing other apartments so there was not a lot of breeze and pretty hot and uncomfortable""}"
"821860","0.586913052631579","475","","","","",""
"833871","0.39724140127388535","314","{""accuracy"": 1, ""maintenance"": 1}","accuracy","1.0","Les photos correspondent tout à fait.","{""accuracy"": ""Les photos correspondent tout \u00e0 fait."", ""maintenance"": ""Miguel est disponible et le logement est tr\u00e8s complet ( vaisselles , serviettes , gel douche, papier toilette...) Je recommande !!""}"
"834562","0.3913106451612903","310","{""wifi"": 1}","wifi","1.0","y la wifi va como un tiro.","{""wifi"": ""y la wifi va como un tiro.""}"
"834675","0.3865636363636364","198","{""accuracy"": 1, ""maintenance"": 1}","accuracy","1.0","The actual room looks different from the pic.","{""accuracy"": ""The actual room looks different from the pic."", ""maintenance"": ""Okay if you are solo traveller and looking for affordable accommodation in Madrid, but note no air-con is provided and the room is fairly small for two persons, and need to bear in mind no shower / eating is allowed in the house after 12am.""}"
"835333","0.42737614879649893","457","{""wifi"": 2, ""maintenance"": 2, ""comfort"": 1, ""accuracy"": 1, ""noise"": 1}","wifi","2.0","Fernando muy atento a los mensajes, contesta inmediatamente y no escatima en datos ni indicaciones referentes a llegada, servicios, internet, etc.","{""wifi"": ""Fernando muy atento a los mensajes, contesta inmediatamente y no escatima en datos ni indicaciones referentes a llegada, servicios, internet, etc."", ""maintenance"": ""The bathroom door is broken."", ""comfort"": ""No air conditioning in the flat."", ""accuracy"": ""Only thing negative is that the pictures can be misleading but wasn\u2019t an issue."", ""noise"": ""good location but very noisy""}"
